x,y
99.7402,181.34
99.7398,181.41
99.7395,181.48
99.7393,181.551
99.7392,181.622
99.7391,181.693
99.7392,181.765
99.7394,181.837
99.7396,181.91
99.7399,181.983
99.7403,182.056
99.7408,182.129
99.7414,182.203
99.742,182.277
99.7427,182.351
99.7435,182.426
99.7443,182.502
99.7452,182.578
99.7462,182.655
99.7473,182.733
99.7483,182.811
99.7494,182.89
99.7505,182.97
99.7515,183.051
99.7525,183.132
99.7533,183.214
99.7541,183.296
99.7546,183.378
99.755,183.46
99.7553,183.542
99.7553,183.625
99.7553,183.707
99.7551,183.789
99.7547,183.871
99.7543,183.953
99.7538,184.035
99.7533,184.116
99.7528,184.197
99.7522,184.278
99.7518,184.358
99.7514,184.438
99.7511,184.518
99.751,184.597
99.7511,184.675
99.7513,184.754
99.7517,184.832
99.7523,184.909
99.7531,184.987
99.7541,185.063
99.7552,185.14
99.7563,185.216
99.7575,185.292
99.7587,185.367
99.7599,185.443
99.761,185.518
99.7621,185.592
99.763,185.667
99.7637,185.741
99.7644,185.815
99.7648,185.89
99.7651,185.964
99.7653,186.038
99.7654,186.112
99.7656,186.187
99.7659,186.261
99.7664,186.336
99.7671,186.412
99.768,186.488
99.7691,186.564
99.7703,186.641
99.7714,186.718
99.7725,186.794
99.7734,186.871
99.7741,186.947
99.7746,187.023
99.7749,187.098
99.7749,187.173
99.7748,187.247
99.7745,187.321
99.7741,187.394
99.7735,187.467
99.773,187.54
99.7724,187.612
99.772,187.685
99.7717,187.758
99.7715,187.832
99.7716,187.906
99.7718,187.98
99.7722,188.055
99.7727,188.131
99.7732,188.206
99.7737,188.282
99.7741,188.358
99.7744,188.433
99.7745,188.509
99.7745,188.584
99.7745,188.66
99.7744,188.735
99.7744,188.81
99.7744,188.884
99.7747,188.959
99.7751,189.033
99.7757,189.107
99.7765,189.181
99.7775,189.255
99.7786,189.329
99.7797,189.402
99.7809,189.476
99.7821,189.549
99.7831,189.623
99.784,189.696
99.7847,189.77
99.7853,189.844
99.7856,189.918
99.7859,189.992
99.786,190.066
99.786,190.14
99.786,190.214
99.786,190.288
99.7861,190.362
99.7862,190.436
99.7864,190.51
99.7867,190.584
99.787,190.657
99.7873,190.73
99.7876,190.803
99.788,190.876
99.7882,190.949
99.7884,191.021
99.7885,191.093
99.7886,191.165
99.7885,191.237
99.7884,191.308
99.7882,191.379
99.788,191.45
99.7877,191.521
99.7875,191.591
99.7873,191.661
99.7871,191.732
99.787,191.802
99.787,191.872
99.7871,191.941
99.7872,192.011
99.7875,192.081
99.7878,192.15
99.7881,192.219
99.7884,192.288
99.7888,192.357
99.7891,192.426
99.7894,192.495
99.7896,192.563
99.7898,192.631
99.79,192.699
99.7901,192.767
99.7902,192.834
99.7903,192.901
99.7905,192.968
99.7907,193.035
99.7909,193.102
99.7911,193.168
99.7915,193.234
99.7919,193.3
99.7923,193.366
99.7928,193.432
99.7934,193.498
99.7939,193.564
99.7945,193.63
99.7951,193.696
99.7956,193.761
99.7961,193.827
99.7966,193.893
99.797,193.958
99.7973,194.023
99.7977,194.089
99.7979,194.154
99.7982,194.219
99.7984,194.283
99.7986,194.348
99.7989,194.413
99.7992,194.477
99.7995,194.541
99.7998,194.605
99.8002,194.668
99.8005,194.732
99.8009,194.795
99.8013,194.858
99.8016,194.921
99.8019,194.984
99.8022,195.046
99.8024,195.109
99.8026,195.171
99.8027,195.234
99.8028,195.296
99.8029,195.359
99.8029,195.421
99.803,195.484
99.8031,195.546
99.8033,195.608
99.8035,195.671
99.8037,195.733
99.8041,195.795
99.8044,195.857
99.8048,195.919
99.8052,195.981
99.8056,196.043
99.806,196.104
99.8063,196.166
99.8065,196.227
99.8066,196.288
99.8067,196.348
99.8067,196.408
99.8066,196.469
99.8065,196.528
99.8063,196.588
99.8062,196.647
99.806,196.707
99.8059,196.766
99.8059,196.825
99.8059,196.885
99.8059,196.944
99.8061,197.003
99.8062,197.063
99.8064,197.122
99.8066,197.182
99.8068,197.241
99.807,197.301
99.807,197.36
99.8069,197.419
99.8067,197.479
99.8064,197.538
99.8058,197.597
99.8051,197.657
99.8043,197.716
99.8034,197.776
99.8024,197.837
99.8014,197.898
99.8004,197.959
99.7995,198.02
99.7986,198.082
99.7978,198.144
99.7972,198.206
99.7967,198.268
99.7963,198.33
99.796,198.391
99.7959,198.453
99.7958,198.515
99.7958,198.576
99.7959,198.638
99.796,198.699
99.7961,198.759
99.7962,198.82
99.7964,198.88
99.7964,198.94
99.7965,199
99.7964,199.059
99.7963,199.118
99.7962,199.178
99.796,199.236
99.7958,199.295
99.7955,199.354
99.7952,199.412
99.7948,199.471
99.7945,199.53
99.7942,199.588
99.7939,199.647
99.7937,199.706
99.7936,199.765
99.7936,199.825
99.7937,199.885
99.7938,199.945
99.7941,200.005
99.7944,200.066
99.7949,200.128
99.7953,200.189
99.7958,200.251
99.7962,200.313
99.7967,200.374
99.7971,200.436
99.7974,200.498
99.7977,200.56
99.7979,200.622
99.7981,200.684
99.7982,200.745
99.7984,200.807
99.7985,200.868
99.7986,200.929
99.7988,200.99
99.7989,201.051
99.799,201.111
99.7991,201.172
99.7992,201.232
99.7993,201.292
99.7993,201.352
99.7992,201.412
99.7991,201.472
99.7988,201.532
99.7985,201.591
99.7982,201.651
99.7977,201.711
99.7972,201.77
99.7967,201.83
99.7961,201.89
99.7955,201.95
99.7949,202.01
99.7944,202.07
99.7939,202.131
99.7935,202.191
99.7931,202.252
99.7928,202.313
99.7926,202.374
99.7924,202.435
99.7923,202.497
99.7923,202.559
99.7924,202.621
99.7925,202.683
99.7928,202.746
99.7932,202.809
99.7937,202.872
99.7943,202.936
99.795,203.001
99.7959,203.065
99.7968,203.131
99.7978,203.197
99.7989,203.263
99.8001,203.33
99.8012,203.397
99.8024,203.464
99.8035,203.532
99.8046,203.599
99.8056,203.667
99.8065,203.735
99.8074,203.802
99.8081,203.87
99.8088,203.937
99.8095,204.005
99.81,204.072
99.8106,204.139
99.8111,204.206
99.8116,204.273
99.8121,204.34
99.8126,204.407
99.8131,204.474
99.8135,204.541
99.8139,204.609
99.8142,204.677
99.8144,204.745
99.8146,204.813
99.8146,204.882
99.8146,204.95
99.8146,205.019
99.8145,205.088
99.8143,205.157
99.8142,205.226
99.8141,205.294
99.814,205.362
99.8139,205.43
99.8139,205.498
99.8139,205.565
99.8141,205.633
99.8143,205.699
99.8146,205.766
99.815,205.832
99.8154,205.898
99.8159,205.963
99.8164,206.029
99.8168,206.094
99.817,206.16
99.8172,206.225
99.8171,206.29
99.8169,206.355
99.8165,206.42
99.8159,206.486
99.8152,206.551
99.8144,206.617
99.8136,206.682
99.8129,206.748
99.8123,206.814
99.8119,206.88
99.8116,206.945
99.8116,207.011
99.8117,207.076
99.8121,207.14
99.8125,207.205
99.8131,207.269
99.8138,207.333
99.8147,207.397
99.8156,207.461
99.8165,207.525
99.8175,207.589
99.8185,207.654
99.8195,207.719
99.8205,207.785
99.8214,207.852
99.8222,207.919
99.8228,207.989
99.8234,208.059
99.8238,208.13
99.8241,208.202
99.8243,208.275
99.8244,208.349
99.8245,208.423
99.8246,208.497
99.8246,208.571
99.8247,208.646
99.8247,208.72
99.8246,208.794
99.8246,208.869
99.8244,208.943
99.8242,209.017
99.824,209.091
99.8236,209.165
99.8232,209.239
99.8228,209.314
99.8222,209.388
99.8217,209.463
99.8211,209.538
99.8206,209.614
99.82,209.69
99.8195,209.766
99.819,209.843
99.8186,209.919
99.8183,209.996
99.818,210.073
99.8177,210.15
99.8174,210.227
99.8172,210.304
99.8169,210.38
99.8165,210.457
99.8162,210.534
99.8158,210.61
99.8153,210.687
99.8147,210.763
99.8141,210.84
99.8135,210.917
99.8128,210.994
99.812,211.071
99.8112,211.148
99.8104,211.226
99.8096,211.304
99.8089,211.382
99.8082,211.461
99.8075,211.54
99.807,211.619
99.8065,211.698
99.8062,211.778
99.806,211.857
99.8059,211.937
99.8059,212.016
99.8061,212.096
99.8063,212.175
99.8065,212.254
99.8069,212.333
99.8072,212.412
99.8076,212.49
99.808,212.569
99.8084,212.647
99.8087,212.724
99.8091,212.802
99.8094,212.879
99.8097,212.956
99.81,213.033
99.8102,213.109
99.8105,213.185
99.8107,213.261
99.8109,213.337
99.8112,213.412
99.8114,213.487
99.8117,213.562
99.8119,213.636
99.8122,213.711
99.8125,213.785
99.8129,213.859
99.8132,213.934
99.8135,214.008
99.8138,214.082
99.8141,214.156
99.8144,214.23
99.8146,214.304
99.8148,214.378
99.8149,214.453
99.8149,214.527
99.815,214.602
99.815,214.676
99.815,214.75
99.8151,214.824
99.8151,214.898
99.8151,214.972
99.8152,215.045
99.8153,215.118
99.8154,215.191
99.8156,215.264
99.8157,215.336
99.8159,215.408
99.816,215.479
99.8162,215.551
99.8164,215.621
99.8165,215.692
99.8167,215.762
99.8168,215.832
99.8169,215.901
99.817,215.97
99.8171,216.039
99.8171,216.107
99.8172,216.175
99.8172,216.243
99.8173,216.311
99.8174,216.378
99.8175,216.445
99.8176,216.512
99.8177,216.578
99.8178,216.644
99.818,216.71
99.8181,216.776
99.8183,216.842
99.8184,216.907
99.8185,216.973
99.8185,217.038
99.8185,217.103
99.8184,217.168
99.8183,217.233
99.8181,217.298
99.8179,217.363
99.8177,217.427
99.8174,217.492
99.8172,217.556
99.817,217.62
99.8168,217.684
99.8167,217.748
99.8165,217.811
99.8163,217.875
99.8161,217.938
99.8157,218.001
99.8152,218.064
99.8146,218.127
99.8138,218.19
99.8128,218.253
99.8115,218.317
99.8101,218.381
99.8085,218.445
99.8067,218.51
99.8049,218.576
99.803,218.643
99.8012,218.71
99.7994,218.778
99.7978,218.847
99.7963,218.917
99.795,218.987
99.7939,219.057
99.7929,219.128
99.7922,219.199
99.7916,219.27
99.7913,219.34
99.791,219.411
99.7909,219.482
99.7909,219.552
99.791,219.622
99.7912,219.692
99.7913,219.762
99.7915,219.831
99.7917,219.9
99.7919,219.968
99.7921,220.037
99.7922,220.105
99.7923,220.173
99.7924,220.241
99.7924,220.308
99.7924,220.375
99.7924,220.443
99.7923,220.509
99.7921,220.576
99.7919,220.642
99.7916,220.709
99.7913,220.775
99.7909,220.841
99.7905,220.906
99.7901,220.972
99.7896,221.038
99.7892,221.103
99.7889,221.169
99.7885,221.235
99.7883,221.3
99.7882,221.366
99.7881,221.432
99.7881,221.497
99.7882,221.563
99.7884,221.628
99.7886,221.693
99.7888,221.759
99.789,221.824
99.7892,221.889
99.7894,221.953
99.7895,222.018
99.7897,222.082
99.7898,222.146
99.79,222.21
99.7902,222.274
99.7904,222.337
99.7907,222.401
99.791,222.464
99.7915,222.527
99.792,222.591
99.7927,222.654
99.7934,222.718
99.7942,222.782
99.795,222.846
99.7958,222.911
99.7967,222.976
99.7975,223.04
99.7982,223.106
99.7989,223.171
99.7994,223.236
99.7999,223.301
99.8002,223.366
99.8005,223.431
99.8008,223.496
99.801,223.561
99.8013,223.626
99.8015,223.69
99.8019,223.754
99.8023,223.818
99.8028,223.882
99.8033,223.946
99.8039,224.01
99.8046,224.073
99.8052,224.136
99.806,224.2
99.8066,224.263
99.8073,224.326
99.8079,224.389
99.8084,224.453
99.8089,224.516
99.8093,224.579
99.8096,224.642
99.8098,224.706
99.81,224.769
99.8101,224.832
99.8103,224.895
99.8104,224.958
99.8106,225.021
99.8109,225.084
99.8112,225.147
99.8116,225.211
99.812,225.274
99.8125,225.337
99.8131,225.401
99.8137,225.465
99.8143,225.529
99.815,225.592
99.8157,225.656
99.8163,225.72
99.817,225.784
99.8176,225.847
99.8182,225.911
99.8187,225.974
99.8192,226.038
99.8196,226.101
99.8199,226.163
99.8202,226.226
99.8204,226.288
99.8205,226.35
99.8206,226.412
99.8206,226.474
99.8205,226.535
99.8205,226.597
99.8205,226.658
99.8205,226.719
99.8205,226.78
99.8206,226.84
99.8208,226.901
99.821,226.961
99.8214,227.022
99.8218,227.082
99.8223,227.143
99.8229,227.203
99.8235,227.263
99.8241,227.323
99.8248,227.383
99.8254,227.444
99.8261,227.504
99.8266,227.564
99.8271,227.624
99.8276,227.684
99.8279,227.744
99.8282,227.804
99.8285,227.864
99.8287,227.923
99.8288,227.982
99.829,228.042
99.8291,228.1
99.8292,228.159
99.8294,228.218
99.8296,228.276
99.8298,228.334
99.83,228.392
99.8303,228.45
99.8306,228.507
99.8309,228.565
99.8312,228.622
99.8315,228.679
99.8318,228.736
99.832,228.793
99.8321,228.85
99.8323,228.907
99.8324,228.964
99.8326,229.02
99.8328,229.077
99.833,229.133
99.8333,229.189
99.8338,229.245
99.8343,229.301
99.8349,229.356
99.8356,229.412
99.8364,229.467
99.8373,229.522
99.8381,229.577
99.839,229.632
99.8398,229.688
99.8406,229.743
99.8413,229.798
99.8419,229.853
99.8423,229.908
99.8427,229.963
99.843,230.019
99.8432,230.074
99.8434,230.129
99.8436,230.184
99.8437,230.239
99.8438,230.294
99.8438,230.349
99.8439,230.403
99.8438,230.458
99.8437,230.512
99.8435,230.567
99.8431,230.621
99.8426,230.675
99.842,230.729
99.8413,230.783
99.8404,230.838
99.8394,230.893
99.8383,230.948
99.8372,231.003
99.836,231.059
99.8348,231.116
99.8337,231.173
99.8326,231.232
99.8317,231.291
99.8308,231.351
99.8301,231.412
99.8296,231.473
99.8292,231.535
99.829,231.597
99.8289,231.659
99.8289,231.721
99.829,231.784
99.8292,231.846
99.8294,231.908
99.8296,231.971
99.8299,232.033
99.8301,232.095
99.8303,232.158
99.8305,232.22
99.8307,232.282
99.8308,232.344
99.831,232.406
99.8311,232.468
99.8312,232.53
99.8313,232.592
99.8314,232.654
99.8314,232.716
99.8315,232.777
99.8316,232.839
99.8316,232.901
99.8316,232.962
99.8317,233.023
99.8317,233.085
99.8316,233.146
99.8316,233.208
99.8315,233.269
99.8315,233.33
99.8314,233.392
99.8312,233.454
99.8311,233.516
99.831,233.578
99.8308,233.641
99.8307,233.704
99.8306,233.767
99.8305,233.831
99.8304,233.895
99.8303,233.959
99.8303,234.024
99.8304,234.089
99.8304,234.154
99.8306,234.219
99.8307,234.284
99.8309,234.349
99.8312,234.414
99.8314,234.479
99.8317,234.544
99.832,234.608
99.8322,234.673
99.8325,234.737
99.8327,234.801
99.8329,234.864
99.8331,234.927
99.8333,234.991
99.8334,235.053
99.8334,235.116
99.8335,235.178
99.8335,235.24
99.8335,235.301
99.8334,235.363
99.8335,235.424
99.8335,235.485
99.8337,235.546
99.8339,235.607
99.8341,235.668
99.8345,235.729
99.835,235.791
99.8355,235.852
99.836,235.913
99.8366,235.975
99.8372,236.037
99.8377,236.099
99.8382,236.161
99.8386,236.223
99.839,236.286
99.8393,236.348
99.8395,236.411
99.8397,236.473
99.8398,236.535
99.8399,236.596
99.8399,236.658
99.84,236.719
99.8401,236.78
99.8403,236.84
99.8405,236.901
99.8408,236.961
99.8412,237.021
99.8416,237.08
99.8421,237.14
99.8425,237.199
99.843,237.259
99.8434,237.318
99.8438,237.377
99.844,237.436
99.8442,237.495
99.8442,237.554
99.8442,237.612
99.844,237.671
99.8438,237.73
99.8435,237.788
99.8432,237.846
99.8429,237.905
99.8427,237.963
99.8425,238.021
99.8424,238.079
99.8424,238.136
99.8424,238.194
99.8425,238.252
99.8426,238.309
99.8427,238.366
99.8429,238.423
99.843,238.48
99.843,238.537
99.843,238.594
99.8429,238.65
99.8427,238.707
99.8425,238.764
99.8423,238.82
99.8421,238.877
99.8419,238.934
99.8417,238.99
99.8416,239.047
99.8416,239.103
99.8416,239.16
99.8417,239.216
99.8419,239.272
99.842,239.328
99.8422,239.383
99.8424,239.439
99.8425,239.494
99.8426,239.549
99.8426,239.604
99.8425,239.659
99.8423,239.715
99.842,239.77
99.8417,239.826
99.8412,239.882
99.8408,239.939
99.8403,239.995
99.8398,240.052
99.8394,240.109
99.839,240.166
99.8387,240.223
99.8385,240.281
99.8384,240.338
99.8382,240.395
99.8381,240.452
99.838,240.509
99.8379,240.566
99.8376,240.623
99.8373,240.68
99.8368,240.736
99.8362,240.793
99.8355,240.849
99.8346,240.905
99.8336,240.962
99.8325,241.018
99.8314,241.074
99.8302,241.131
99.8289,241.188
99.8277,241.245
99.8266,241.303
99.8255,241.362
99.8246,241.421
99.8238,241.48
99.8232,241.541
99.8228,241.602
99.8225,241.664
99.8225,241.727
99.8227,241.791
99.823,241.856
99.8234,241.921
99.8239,241.987
99.8245,242.053
99.8252,242.12
99.8259,242.187
99.8265,242.254
99.8271,242.321
99.8277,242.388
99.8282,242.455
99.8288,242.522
99.8293,242.589
99.8299,242.656
99.8304,242.722
99.831,242.789
99.8317,242.855
99.8324,242.921
99.8331,242.987
99.8339,243.053
99.8347,243.118
99.8356,243.184
99.8364,243.249
99.8372,243.315
99.838,243.38
99.8387,243.445
99.8393,243.51
99.8398,243.575
99.8402,243.64
99.8406,243.705
99.8408,243.77
99.8409,243.835
99.841,243.899
99.8409,243.964
99.8409,244.028
99.8409,244.093
99.8408,244.157
99.8408,244.221
99.8408,244.286
99.8409,244.35
99.841,244.414
99.8412,244.479
99.8414,244.543
99.8416,244.607
99.8418,244.67
99.8421,244.734
99.8423,244.797
99.8426,244.861
99.8428,244.924
99.843,244.986
99.8432,245.049
99.8433,245.111
99.8435,245.173
99.8435,245.235
99.8436,245.296
99.8437,245.357
99.8438,245.419
99.844,245.48
99.8442,245.541
99.8445,245.602
99.8449,245.662
99.8454,245.723
99.846,245.784
99.8468,245.844
99.8477,245.905
99.8487,245.966
99.8499,246.027
99.8512,246.088
99.8527,246.149
99.8542,246.211
99.8558,246.273
99.8575,246.336
99.8592,246.399
99.8609,246.462
99.8626,246.526
99.8643,246.59
99.8661,246.655
99.8677,246.721
99.8694,246.786
99.871,246.853
99.8726,246.92
99.8742,246.987
99.8757,247.055
99.8771,247.123
99.8786,247.192
99.8799,247.262
99.8812,247.333
99.8825,247.404
99.8836,247.476
99.8847,247.549
99.8856,247.623
99.8864,247.697
99.8871,247.773
99.8877,247.849
99.8881,247.925
99.8884,248.002
99.8886,248.08
99.8887,248.157
99.8888,248.235
99.8888,248.313
99.8888,248.391
99.8887,248.468
99.8886,248.546
99.8885,248.624
99.8884,248.701
99.8884,248.778
99.8883,248.855
99.8883,248.932
99.8883,249.008
99.8883,249.084
99.8883,249.16
99.8884,249.235
99.8884,249.31
99.8886,249.385
99.8887,249.459
99.8889,249.532
99.8891,249.606
99.8893,249.679
99.8895,249.752
99.8898,249.824
99.8901,249.896
99.8905,249.967
99.8908,250.039
99.8913,250.11
99.8918,250.18
99.8924,250.251
99.8931,250.321
99.8939,250.391
99.8947,250.462
99.8957,250.532
99.8968,250.602
99.898,250.672
99.8993,250.743
99.9006,250.814
99.9021,250.885
99.9036,250.956
99.9051,251.028
99.9066,251.101
99.908,251.174
99.9094,251.247
99.9105,251.321
99.9115,251.396
99.9123,251.471
99.9129,251.546
99.9133,251.622
99.9135,251.698
99.9136,251.773
99.9135,251.849
99.9134,251.924
99.9134,252
99.9134,252.075
99.9134,252.15
99.9135,252.224
99.9137,252.299
99.9139,252.373
99.9142,252.446
99.9145,252.519
99.9148,252.592
99.9152,252.665
99.9155,252.737
99.9158,252.81
99.9161,252.882
99.9164,252.954
99.9166,253.027
99.9167,253.099
99.9169,253.172
99.917,253.244
99.9171,253.317
99.9173,253.389
99.9175,253.462
99.9177,253.534
99.9179,253.606
99.9182,253.678
99.9185,253.75
99.9188,253.822
99.9191,253.894
99.9193,253.966
99.9195,254.037
99.9197,254.108
99.9199,254.179
99.92,254.249
99.9201,254.32
99.9201,254.39
99.9201,254.46
99.9201,254.53
99.9201,254.599
99.9201,254.669
99.9201,254.738
99.9202,254.807
99.9203,254.876
99.9205,254.945
99.9206,255.014
99.9209,255.082
99.9211,255.151
99.9214,255.219
99.9217,255.287
99.922,255.355
99.9223,255.423
99.9226,255.491
99.9229,255.559
99.9231,255.626
99.9233,255.694
99.9235,255.761
99.9237,255.828
99.9239,255.894
99.924,255.961
99.9241,256.027
99.9242,256.093
99.9242,256.159
99.9243,256.225
99.9243,256.291
99.9244,256.356
99.9244,256.421
99.9244,256.487
99.9244,256.551
99.9245,256.616
99.9245,256.681
99.9246,256.745
99.9246,256.81
99.9247,256.874
99.9247,256.938
99.9248,257.002
99.9248,257.065
99.9249,257.129
99.925,257.192
99.925,257.256
99.9251,257.319
99.9252,257.382
99.9252,257.444
99.9253,257.507
99.9254,257.57
99.9254,257.632
99.9254,257.694
99.9254,257.756
99.9254,257.818
99.9254,257.881
99.9253,257.943
99.9252,258.005
99.9251,258.067
99.9251,258.13
99.925,258.193
99.9249,258.256
99.9248,258.319
99.9248,258.383
99.9247,258.446
99.9248,258.509
99.9249,258.573
99.925,258.637
99.9252,258.7
99.9254,258.763
99.9257,258.827
99.9261,258.89
99.9265,258.954
99.9269,259.018
99.9273,259.082
99.9277,259.146
99.9281,259.211
99.9285,259.275
99.9288,259.34
99.9291,259.404
99.9294,259.469
99.9296,259.533
99.9298,259.598
99.9299,259.662
99.9301,259.725
99.9302,259.789
99.9303,259.852
99.9304,259.915
99.9305,259.978
99.9307,260.041
99.9309,260.103
99.9312,260.165
99.9316,260.226
99.932,260.288
99.9326,260.349
99.9332,260.411
99.934,260.472
99.9349,260.533
99.9359,260.594
99.9369,260.655
99.9379,260.717
99.939,260.778
99.9399,260.84
99.9408,260.902
99.9415,260.964
99.942,261.026
99.9424,261.089
99.9425,261.151
99.9426,261.213
99.9425,261.275
99.9424,261.337
99.9424,261.398
99.9424,261.46
99.9424,261.521
99.9426,261.582
99.943,261.643
99.9434,261.704
99.9438,261.765
99.9444,261.825
99.9449,261.885
99.9453,261.945
99.9457,262.005
99.946,262.065
99.9462,262.125
99.9462,262.185
99.9461,262.246
99.9459,262.306
99.9457,262.366
99.9456,262.426
99.9455,262.487
99.9455,262.547
99.9457,262.607
99.9461,262.667
99.9466,262.727
99.9472,262.787
99.948,262.847
99.9487,262.907
99.9494,262.966
99.9501,263.026
99.9506,263.085
99.9511,263.144
99.9514,263.203
99.9515,263.262
99.9516,263.321
99.9515,263.379
99.9513,263.437
99.951,263.495
99.9507,263.552
99.9504,263.61
99.9502,263.667
99.95,263.724
99.9499,263.781
99.9498,263.838
99.9498,263.895
99.9499,263.952
99.95,264.009
99.95,264.065
99.9501,264.122
99.95,264.178
99.9499,264.234
99.9498,264.291
99.9495,264.347
99.9492,264.403
99.9489,264.459
99.9485,264.514
99.9482,264.57
99.948,264.626
99.9479,264.681
99.9479,264.736
99.948,264.791
99.9481,264.846
99.9484,264.901
99.9488,264.955
99.9492,265.01
99.9496,265.064
99.95,265.118
99.9503,265.172
99.9506,265.225
99.9508,265.279
99.951,265.333
99.9511,265.386
99.9511,265.44
99.9512,265.493
99.9512,265.547
99.9513,265.6
