Timestamp(UTC), Latitude, Longitude, Wave Height(meters), Wave Direction(degrees T), Average Wave Period(seconds), Dominant Wave Period(seconds),t1,t2,x1,y1,x2,y2,delta_t(sec),delta_d(m),avg_speed(m/s)
2013-01-16 01:00:01,-18.7056,157.596,1.3,97,4.7,4.9,2013-01-16 01:00:01,2013-01-16 02:00:01,157.596,-18.7056,157.5874,-18.7157,3600.0,1439.649478700774,0.39990263297243717
2013-01-16 02:00:01,-18.7157,157.5874,1.3,90,4.5,4.9,2013-01-16 02:00:01,2013-01-16 03:00:01,157.5874,-18.7157,157.5794,-18.7251,3600.0,1339.5790327064994,0.3721052868629165
2013-01-16 03:00:01,-18.7251,157.5794,1.2,200,4.7,8.5,2013-01-16 03:00:01,2013-01-16 04:00:01,157.5794,-18.7251,157.5718,-18.7338,3600.0,1252.9021289807952,0.348028369161332
2013-01-16 04:00:01,-18.7338,157.5718,1.3,190,5.0,8.5,2013-01-16 04:00:01,2013-01-16 05:00:01,157.5718,-18.7338,157.5636,-18.7436,3600.0,1387.2455183651275,0.3853459773236465
2013-01-16 05:00:01,-18.7436,157.5636,1.3,179,4.9,9.1,2013-01-16 05:00:01,2013-01-16 06:00:01,157.5636,-18.7436,157.5553,-18.7532,3600.0,1376.654051701908,0.38240390325053
2013-01-16 06:00:01,-18.7532,157.5553,1.3,173,5.0,8.5,2013-01-16 06:00:01,2013-01-16 07:00:01,157.5553,-18.7532,157.546,-18.764,3600.0,1546.1884240340592,0.4294967844539053
2013-01-16 07:00:01,-18.764,157.546,1.2,139,5.1,9.8,2013-01-16 07:00:01,2013-01-16 08:00:01,157.546,-18.764,157.5351,-18.7768,3600.0,1824.324404413666,0.5067567790037961
2013-01-16 08:00:01,-18.7768,157.5351,1.3,195,5.5,9.1,2013-01-16 08:00:01,2013-01-16 09:00:01,157.5351,-18.7768,157.523,-18.7908,3600.0,2007.1765029290773,0.5575490285914103
2013-01-16 09:00:01,-18.7908,157.523,1.3,184,5.8,8.5,2013-01-16 09:00:01,2013-01-16 10:00:01,157.523,-18.7908,157.5118,-18.8038,3600.0,1861.3579190384112,0.5170438663995587
2013-01-16 10:00:01,-18.8038,157.5118,1.5,178,6.0,7.1,2013-01-16 10:00:01,2013-01-16 11:00:01,157.5118,-18.8038,157.5017,-18.8156,3600.0,1685.07731960101,0.46807703322250277
2013-01-16 11:00:01,-18.8156,157.5017,1.4,179,5.6,8.5,2013-01-16 11:00:01,2013-01-16 12:00:01,157.5017,-18.8156,157.4933,-18.8256,3600.0,1417.4459240684953,0.39373497890791537
2013-01-16 18:00:01,-18.8272,157.4917,1.4,168,5.0,8.5,2013-01-16 18:00:01,2013-01-16 19:00:01,157.4917,-18.8272,157.4817,-18.8309,3600.0,1130.7652595621096,0.3141014609894749
2013-01-16 19:00:01,-18.8309,157.4817,1.4,157,5.1,8.5,2013-01-16 19:00:01,2013-01-16 20:00:01,157.4817,-18.8309,157.4688,-18.836,3600.0,1472.150976757817,0.4089308268771714
2013-01-16 20:00:01,-18.836,157.4688,1.4,179,5.6,8.5,2013-01-16 20:00:01,2013-01-16 21:00:01,157.4688,-18.836,157.4543,-18.8401,3600.0,1594.1681255068634,0.44282447930746205
2013-01-16 21:00:01,-18.8401,157.4543,1.4,177,5.2,9.1,2013-01-16 21:00:01,2013-01-16 22:00:01,157.4543,-18.8401,157.44,-18.8441,3600.0,1570.7826374331855,0.4363285103981071
2013-01-17 06:00:01,-18.8469,157.4015,1.1,152,5.0,9.1,2013-01-17 06:00:01,2013-01-17 07:00:01,157.4015,-18.8469,157.3885,-18.8494,3600.0,1397.700755166191,0.38825020976838637
2013-01-17 07:00:01,-18.8494,157.3885,1.1,182,4.9,7.5,2013-01-17 07:00:01,2013-01-17 08:00:01,157.3885,-18.8494,157.3728,-18.8549,3600.0,1762.989775712359,0.48971938214232197
2013-01-17 08:00:01,-18.8549,157.3728,1.2,172,5.6,8.5,2013-01-17 08:00:01,2013-01-17 09:00:01,157.3728,-18.8549,157.3566,-18.8638,3600.0,1971.0149878367836,0.5475041632879954
2013-01-17 09:00:01,-18.8638,157.3566,1.1,177,5.6,7.1,2013-01-17 09:00:01,2013-01-17 10:00:01,157.3566,-18.8638,157.3401,-18.8747,3600.0,2116.2896244336407,0.5878582290093446
2013-01-17 10:00:01,-18.8747,157.3401,1.2,177,5.9,9.1,2013-01-17 10:00:01,2013-01-17 11:00:01,157.3401,-18.8747,157.3252,-18.8869,3600.0,2070.8547059499742,0.5752374183194373
2013-01-17 11:00:01,-18.8869,157.3252,1.2,184,5.2,9.1,2013-01-17 11:00:01,2013-01-17 12:00:01,157.3252,-18.8869,157.3137,-18.8999,3600.0,1881.1445277110436,0.522540146586401
2013-01-17 12:00:01,-18.8999,157.3137,1.1,158,4.7,7.1,2013-01-17 12:00:01,2013-01-17 13:00:01,157.3137,-18.8999,157.3067,-18.9123,3600.0,1558.1349155726707,0.43281525432574186
2013-01-18 01:00:01,-18.9655,157.2677,1.1,149,4.8,9.1,2013-01-18 01:00:01,2013-01-18 02:00:01,157.2677,-18.9655,157.2614,-18.9739,3600.0,1142.2460185345096,0.31729056070403044
2013-01-18 02:00:01,-18.9739,157.2614,1.0,132,5.0,6.7,2013-01-18 02:00:01,2013-01-18 03:00:01,157.2614,-18.9739,157.2534,-18.984,3600.0,1399.8586252410655,0.38884961812251817
2013-01-18 03:00:01,-18.984,157.2534,1.1,145,4.7,9.8,2013-01-18 03:00:01,2013-01-18 04:00:01,157.2534,-18.984,157.2455,-18.9942,3600.0,1402.4137188014568,0.389559366333738
2013-01-18 04:00:01,-18.9942,157.2455,1.0,103,4.8,6.1,2013-01-18 04:00:01,2013-01-18 05:00:01,157.2455,-18.9942,157.2386,-19.003,3600.0,1215.1889310187505,0.33755248083854184
2013-01-18 22:00:01,-19.0611,157.1594,0.8,142,5.4,8.0,2013-01-18 22:00:01,2013-01-18 23:00:01,157.1594,-19.0611,157.1499,-19.0556,3600.0,1170.6834400412743,0.32518984445590954
2013-01-18 23:00:01,-19.0556,157.1499,0.9,108,5.4,6.1,2013-01-18 23:00:01,2013-01-19 00:00:01,157.1499,-19.0556,157.1389,-19.0522,3600.0,1217.470179213655,0.33818616089268194
2013-01-19 00:00:01,-19.0522,157.1389,0.9,92,5.8,6.1,2013-01-19 00:00:01,2013-01-19 01:00:01,157.1389,-19.0522,157.1258,-19.0518,3600.0,1379.6069876063118,0.3832241632239755
2013-01-19 01:00:01,-19.0518,157.1258,0.9,141,5.2,8.0,2013-01-19 01:00:01,2013-01-19 02:00:01,157.1258,-19.0518,157.1115,-19.0513,3600.0,1506.2286530704905,0.4183968480751363
2013-01-19 02:00:01,-19.0513,157.1115,0.8,156,5.3,7.5,2013-01-19 02:00:01,2013-01-19 03:00:01,157.1115,-19.0513,157.099,-19.0515,3600.0,1315.931701907066,0.3655365838630739
2013-01-19 07:00:01,-19.0611,157.0641,0.9,145,6.4,6.7,2013-01-19 07:00:01,2013-01-19 08:00:01,157.0641,-19.0611,157.0537,-19.0597,3600.0,1105.5564222037865,0.30709900616771846
2013-01-20 01:00:01,-19.0386,156.9291,0.9,110,4.3,10.7,2013-01-20 01:00:01,2013-01-20 02:00:01,156.9291,-19.0386,156.9166,-19.0407,3600.0,1336.2128654913179,0.37117024041425495
2013-01-20 02:00:01,-19.0407,156.9166,0.9,62,4.7,11.6,2013-01-20 02:00:01,2013-01-20 03:00:01,156.9166,-19.0407,156.9057,-19.0445,3600.0,1222.06224154819,0.3394617337633861
2013-01-20 03:00:01,-19.0445,156.9057,0.9,127,4.6,9.1,2013-01-20 03:00:01,2013-01-20 04:00:01,156.9057,-19.0445,156.895,-19.0505,3600.0,1307.5414485464873,0.3632059579295798
2013-01-20 04:00:01,-19.0505,156.895,0.9,151,4.7,9.8,2013-01-20 04:00:01,2013-01-20 05:00:01,156.895,-19.0505,156.8818,-19.0567,3600.0,1549.6637216616934,0.43046214490602597
2013-01-20 05:00:01,-19.0567,156.8818,0.8,140,4.4,9.1,2013-01-20 05:00:01,2013-01-20 06:00:01,156.8818,-19.0567,156.8685,-19.0645,3600.0,1644.7245746877654,0.4568679374132682
2013-01-20 06:00:01,-19.0645,156.8685,0.8,128,4.5,8.5,2013-01-20 06:00:01,2013-01-20 07:00:01,156.8685,-19.0645,156.8558,-19.0711,3600.0,1523.2901597989323,0.4231361554997034
2013-01-20 07:00:01,-19.0711,156.8558,0.7,117,4.6,9.1,2013-01-20 07:00:01,2013-01-20 08:00:01,156.8558,-19.0711,156.8446,-19.0758,3600.0,1288.4578937578997,0.35790497048830544
2013-01-20 13:00:01,-19.0996,156.8147,0.8,54,4.9,11.6,2013-01-20 13:00:01,2013-01-20 14:00:01,156.8147,-19.0996,156.8093,-19.1088,3600.0,1166.1779757898705,0.32393832660829736
2013-01-20 14:00:01,-19.1088,156.8093,0.8,57,4.8,11.6,2013-01-20 14:00:01,2013-01-20 15:00:01,156.8093,-19.1088,156.805,-19.1192,3600.0,1236.9301628905184,0.34359171191403287
2013-01-21 03:00:01,-19.1689,156.7726,0.9,76,4.7,11.6,2013-01-21 03:00:01,2013-01-21 04:00:01,156.7726,-19.1689,156.7676,-19.1796,3600.0,1295.9357579910306,0.3599821549975085
2013-01-21 04:00:01,-19.1796,156.7676,1.1,84,4.2,11.6,2013-01-21 04:00:01,2013-01-21 05:00:01,156.7676,-19.1796,156.7628,-19.1902,3600.0,1277.3553396723778,0.3548209276867716
2013-01-21 05:00:01,-19.1902,156.7628,1.1,91,4.3,10.7,2013-01-21 05:00:01,2013-01-21 06:00:01,156.7628,-19.1902,156.7581,-19.2002,3600.0,1212.2913946935043,0.33674760963708456
2013-01-21 06:00:01,-19.2002,156.7581,1.1,123,4.6,9.1,2013-01-21 06:00:01,2013-01-21 07:00:01,156.7581,-19.2002,156.7531,-19.2108,3600.0,1285.7897150666483,0.35716380974073564
2013-01-21 07:00:01,-19.2108,156.7531,1.1,89,5.0,10.7,2013-01-21 07:00:01,2013-01-21 08:00:01,156.7531,-19.2108,156.7476,-19.2226,3600.0,1428.5105261859046,0.3968084794960846
2013-01-21 08:00:01,-19.2226,156.7476,1.1,46,4.4,11.6,2013-01-21 08:00:01,2013-01-21 09:00:01,156.7476,-19.2226,156.7409,-19.2367,3600.0,1712.4204821729832,0.475672356159162
2013-01-21 09:00:01,-19.2367,156.7409,1.2,96,4.7,5.6,2013-01-21 09:00:01,2013-01-21 10:00:01,156.7409,-19.2367,156.7343,-19.251,3600.0,1728.35286324348,0.4800980175676333
2013-01-21 10:00:01,-19.251,156.7343,1.4,84,4.6,5.3,2013-01-21 10:00:01,2013-01-21 11:00:01,156.7343,-19.251,156.7292,-19.2623,3600.0,1360.9214020670067,0.37803372279639075
2013-01-21 11:00:01,-19.2623,156.7292,1.4,83,4.8,5.1,2013-01-21 11:00:01,2013-01-21 12:00:01,156.7292,-19.2623,156.7236,-19.2741,3600.0,1432.731366232124,0.39798093506447885
2013-01-21 12:00:01,-19.2741,156.7236,1.3,108,4.5,5.8,2013-01-21 12:00:01,2013-01-21 13:00:01,156.7236,-19.2741,156.7183,-19.2859,3600.0,1420.050504919703,0.39445847358880637
2013-01-21 13:00:01,-19.2859,156.7183,1.5,85,5.0,4.9,2013-01-21 13:00:01,2013-01-21 14:00:01,156.7183,-19.2859,156.7135,-19.2962,3600.0,1246.8005738896761,0.34633349274713227
2013-01-21 14:00:01,-19.2962,156.7135,1.5,80,4.9,4.9,2013-01-21 14:00:01,2013-01-21 15:00:01,156.7135,-19.2962,156.7087,-19.3061,3600.0,1206.4305773811702,0.3351196048281028
2013-01-21 15:00:01,-19.3061,156.7087,1.6,83,4.7,5.6,2013-01-21 15:00:01,2013-01-21 16:00:01,156.7087,-19.3061,156.7042,-19.316,3600.0,1193.5792330598913,0.3315497869610809
2013-01-21 16:00:01,-19.316,156.7042,1.5,85,4.9,5.3,2013-01-21 16:00:01,2013-01-21 17:00:01,156.7042,-19.316,156.6999,-19.325,3600.0,1093.9551171816368,0.30387642143934357
2013-01-21 19:00:01,-19.3414,156.6925,1.4,98,4.7,5.1,2013-01-21 19:00:01,2013-01-21 20:00:01,156.6925,-19.3414,156.6881,-19.3507,3600.0,1128.5200128520844,0.31347778134780124
2013-01-21 20:00:01,-19.3507,156.6881,1.4,110,4.3,5.3,2013-01-21 20:00:01,2013-01-21 21:00:01,156.6881,-19.3507,156.6823,-19.3634,3600.0,1532.2337510037066,0.4256204863899185
2013-01-21 21:00:01,-19.3634,156.6823,1.6,118,4.8,5.3,2013-01-21 21:00:01,2013-01-21 22:00:01,156.6823,-19.3634,156.6763,-19.3761,3600.0,1540.6932392978626,0.4279703442494063
2013-01-21 22:00:01,-19.3761,156.6763,1.6,107,5.0,5.8,2013-01-21 22:00:01,2013-01-21 23:00:01,156.6763,-19.3761,156.671,-19.3875,3600.0,1379.305012768622,0.3831402813246172
2013-01-21 23:00:01,-19.3875,156.671,1.6,97,4.9,5.8,2013-01-21 23:00:01,2013-01-22 01:00:01,156.671,-19.3875,156.6622,-19.4067,7200.0,2317.6843903700096,0.32190060977361246
2013-01-22 01:00:01,-19.4067,156.6622,1.8,101,5.1,5.3,2013-01-22 01:00:01,2013-01-22 02:00:01,156.6622,-19.4067,156.6571,-19.4175,3600.0,1310.0427339423861,0.3639007594284406
2013-01-22 02:00:01,-19.4175,156.6571,1.6,90,5.0,5.6,2013-01-22 02:00:01,2013-01-22 03:00:01,156.6571,-19.4175,156.6514,-19.4298,3600.0,1487.3615514171747,0.41315598650477076
2013-01-22 03:00:01,-19.4298,156.6514,1.7,88,5.0,5.6,2013-01-22 03:00:01,2013-01-22 04:00:01,156.6514,-19.4298,156.6442,-19.4451,3600.0,1854.778299087056,0.5152161941908489
2013-01-22 04:00:01,-19.4451,156.6442,1.6,98,5.1,5.8,2013-01-22 04:00:01,2013-01-22 05:00:01,156.6442,-19.4451,156.6362,-19.4623,3600.0,2081.0701125311634,0.5780750312586566
2013-01-22 05:00:01,-19.4623,156.6362,1.6,96,5.1,5.6,2013-01-22 05:00:01,2013-01-22 06:00:01,156.6362,-19.4623,156.6288,-19.4785,3600.0,1954.375011485818,0.5428819476349495
2013-01-22 06:00:01,-19.4785,156.6288,1.6,97,5.1,5.8,2013-01-22 06:00:01,2013-01-22 07:00:01,156.6288,-19.4785,156.6214,-19.4945,3600.0,1934.0521842487203,0.5372367178468668
2013-01-22 07:00:01,-19.4945,156.6214,1.4,90,5.0,5.3,2013-01-22 07:00:01,2013-01-22 08:00:01,156.6214,-19.4945,156.6135,-19.5114,3600.0,2046.3592763077875,0.5684331323077187
2013-01-22 10:00:01,-19.5486,156.5962,1.5,109,5.4,5.8,2013-01-22 10:00:01,2013-01-22 11:00:01,156.5962,-19.5486,156.5881,-19.566,3600.0,2105.3659570313484,0.5848238769531523
2013-01-22 11:00:01,-19.566,156.5881,1.6,164,5.7,12.8,2013-01-22 11:00:01,2013-01-22 12:00:01,156.5881,-19.566,156.5804,-19.5826,3600.0,2007.3696457216422,0.5576026793671228
2013-01-22 12:00:01,-19.5826,156.5804,1.7,300,6.3,8.0,2013-01-22 12:00:01,2013-01-22 13:00:01,156.5804,-19.5826,156.573,-19.5986,3600.0,1933.8709675741734,0.5371863798817148
2013-01-22 13:00:01,-19.5986,156.573,1.7,149,5.7,11.6,2013-01-22 13:00:01,2013-01-22 14:00:01,156.573,-19.5986,156.5672,-19.611,3600.0,1501.4810782916038,0.41707807730322327
2013-01-22 14:00:01,-19.611,156.5672,1.6,300,5.4,9.1,2013-01-22 14:00:01,2013-01-22 15:00:01,156.5672,-19.611,156.5615,-19.6236,3600.0,1517.5675761625391,0.42154654893403865
2013-01-22 21:00:01,-19.6591,156.5368,1.6,302,4.9,8.5,2013-01-22 21:00:01,2013-01-22 22:00:01,156.5368,-19.6591,156.5283,-19.6658,3600.0,1159.5969119452545,0.32211025331812626
2013-01-22 22:00:01,-19.6658,156.5283,1.5,73,4.8,4.7,2013-01-22 22:00:01,2013-01-22 23:00:01,156.5283,-19.6658,156.5181,-19.6739,3600.0,1395.7367938127059,0.38770466494797384
2013-01-22 23:00:01,-19.6739,156.5181,1.5,78,4.9,4.7,2013-01-22 23:00:01,2013-01-23 00:00:01,156.5181,-19.6739,156.5088,-19.6813,3600.0,1273.5945647761728,0.3537762679933813
2013-01-23 00:00:01,-19.6813,156.5088,1.5,63,5.0,4.9,2013-01-23 00:00:01,2013-01-23 01:00:01,156.5088,-19.6813,156.4983,-19.6896,3600.0,1433.9915371234129,0.39833098253428134
2013-01-23 01:00:01,-19.6896,156.4983,1.4,66,4.9,5.3,2013-01-23 01:00:01,2013-01-23 02:00:01,156.4983,-19.6896,156.487,-19.6985,3600.0,1540.9056740174133,0.42802935389372593
2013-01-23 02:00:01,-19.6985,156.487,1.4,58,5.0,5.6,2013-01-23 02:00:01,2013-01-23 03:00:01,156.487,-19.6985,156.4738,-19.7088,3600.0,1793.1243933813964,0.4980901092726101
2013-01-23 03:00:01,-19.7088,156.4738,1.5,65,5.0,5.6,2013-01-23 03:00:01,2013-01-23 04:00:01,156.4738,-19.7088,156.4618,-19.7185,3600.0,1653.981563968142,0.4594393233244839
2013-01-23 04:00:01,-19.7185,156.4618,1.4,289,4.9,8.0,2013-01-23 04:00:01,2013-01-23 05:00:01,156.4618,-19.7185,156.4514,-19.7267,3600.0,1418.6584165330692,0.394071782370297
2013-01-23 05:00:01,-19.7267,156.4514,1.4,61,4.9,5.3,2013-01-23 05:00:01,2013-01-23 06:00:01,156.4514,-19.7267,156.4407,-19.7352,3600.0,1464.0423280593905,0.40667842446094177
2013-01-23 06:00:01,-19.7352,156.4407,1.4,61,4.9,5.6,2013-01-23 06:00:01,2013-01-23 07:00:01,156.4407,-19.7352,156.4285,-19.7448,3600.0,1662.7288951635105,0.4618691375454196
2013-01-23 07:00:01,-19.7448,156.4285,1.4,61,4.9,5.3,2013-01-23 07:00:01,2013-01-23 08:00:01,156.4285,-19.7448,156.4152,-19.7554,3600.0,1822.128031696611,0.5061466754712809
2013-01-23 08:00:01,-19.7554,156.4152,1.4,61,4.8,5.3,2013-01-23 08:00:01,2013-01-23 09:00:01,156.4152,-19.7554,156.401,-19.7666,3600.0,1937.01681089635,0.5380602252489861
2013-01-23 09:00:01,-19.7666,156.401,1.4,73,5.3,5.3,2013-01-23 09:00:01,2013-01-23 10:00:01,156.401,-19.7666,156.3864,-19.778,3600.0,1983.3392131818728,0.5509275592171868
2013-01-23 13:00:01,-19.8192,156.3344,1.5,319,5.4,7.5,2013-01-23 13:00:01,2013-01-23 14:00:01,156.3344,-19.8192,156.3187,-19.8317,3600.0,2149.437465247553,0.5970659625687648
2013-01-23 14:00:01,-19.8317,156.3187,1.5,321,5.0,7.5,2013-01-23 14:00:01,2013-01-23 15:00:01,156.3187,-19.8317,156.3045,-19.8428,3600.0,1929.4100345092395,0.5359472318081221
2013-01-23 15:00:01,-19.8428,156.3045,1.4,312,5.0,8.0,2013-01-23 15:00:01,2013-01-23 16:00:01,156.3045,-19.8428,156.2904,-19.8541,3600.0,1935.50214983185,0.5376394860644027
2013-01-23 16:00:01,-19.8541,156.2904,1.5,326,5.4,7.5,2013-01-23 16:00:01,2013-01-23 17:00:01,156.2904,-19.8541,156.2757,-19.8656,3600.0,1997.8267015114372,0.5549518615309548
2013-01-23 17:00:01,-19.8656,156.2757,1.7,315,5.4,7.5,2013-01-23 17:00:01,2013-01-23 18:00:01,156.2757,-19.8656,156.2624,-19.8762,3600.0,1821.333519755799,0.5059259777099442
2013-01-23 18:00:01,-19.8762,156.2624,1.7,313,5.2,8.0,2013-01-23 18:00:01,2013-01-23 19:00:01,156.2624,-19.8762,156.2503,-19.8857,3600.0,1646.7441493973986,0.4574289303881663
2013-01-23 19:00:01,-19.8857,156.2503,1.9,94,5.2,5.8,2013-01-23 19:00:01,2013-01-23 20:00:01,156.2503,-19.8857,156.2422,-19.8922,3600.0,1112.3312005595515,0.30898088904431986
2013-01-24 09:00:01,-19.9487,156.1701,1.7,308,5.7,10.7,2013-01-24 09:00:01,2013-01-24 10:00:01,156.1701,-19.9487,156.1624,-19.9554,3600.0,1095.3625361910945,0.3042673711641929
2013-01-24 10:00:01,-19.9554,156.1624,1.9,308,6.1,10.7,2013-01-24 10:00:01,2013-01-24 11:00:01,156.1624,-19.9554,156.1501,-19.9651,3600.0,1676.518337935656,0.46569953831546
2013-01-24 22:00:01,-20.1291,155.9428,2.2,310,6.1,9.8,2013-01-24 22:00:01,2013-01-24 23:00:01,155.9428,-20.1291,155.9275,-20.1412,3600.0,2086.506221107807,0.5795850614188353
2013-01-24 23:00:01,-20.1412,155.9275,2.2,59,5.6,5.6,2013-01-24 23:00:01,2013-01-25 00:00:01,155.9275,-20.1412,155.9138,-20.1521,3600.0,1872.8838864004601,0.5202455240001278
2013-01-25 00:00:01,-20.1521,155.9138,2.2,69,5.7,6.1,2013-01-25 00:00:01,2013-01-25 01:00:01,155.9138,-20.1521,155.9045,-20.1594,3600.0,1264.2781640509872,0.351188378903052
2013-01-25 02:00:01,-20.1655,155.8967,2.6,323,6.1,9.8,2013-01-25 02:00:01,2013-01-25 03:00:01,155.8967,-20.1655,155.8888,-20.1719,3600.0,1088.1145822749686,0.3022540506319357
2013-01-25 03:00:01,-20.1719,155.8888,2.6,306,5.9,9.8,2013-01-25 03:00:01,2013-01-25 04:00:01,155.8888,-20.1719,155.8805,-20.1782,3600.0,1113.184145197613,0.309217818110448
2013-01-25 06:00:01,-20.1907,155.8649,2.6,301,5.9,9.8,2013-01-25 06:00:01,2013-01-25 07:00:01,155.8649,-20.1907,155.8567,-20.1973,3600.0,1126.2348799891095,0.3128430222191971
2013-01-25 07:00:01,-20.1973,155.8567,2.4,53,5.7,5.8,2013-01-25 07:00:01,2013-01-25 08:00:01,155.8567,-20.1973,155.8464,-20.2052,3600.0,1386.9839199932342,0.3852733111092317
2013-01-25 08:00:01,-20.2052,155.8464,2.4,293,5.9,9.8,2013-01-25 08:00:01,2013-01-25 09:00:01,155.8464,-20.2052,155.8351,-20.2141,3600.0,1537.9907400546715,0.4272196500151865
2013-01-25 09:00:01,-20.2141,155.8351,2.7,304,5.8,9.8,2013-01-25 09:00:01,2013-01-25 10:00:01,155.8351,-20.2141,155.8226,-20.2241,3600.0,1712.2920172899371,0.47563667146942695
2013-01-25 10:00:01,-20.2241,155.8226,2.6,303,6.1,9.1,2013-01-25 10:00:01,2013-01-25 11:00:01,155.8226,-20.2241,155.8104,-20.2338,3600.0,1666.8494847866584,0.4630137457740718
2013-01-25 11:00:01,-20.2338,155.8104,2.9,305,6.0,9.8,2013-01-25 11:00:01,2013-01-25 12:00:01,155.8104,-20.2338,155.7988,-20.2429,3600.0,1576.0831487866808,0.4378008746629669
2013-01-25 12:00:01,-20.2429,155.7988,2.9,37,6.3,6.1,2013-01-25 12:00:01,2013-01-25 13:00:01,155.7988,-20.2429,155.7856,-20.2535,3600.0,1810.8536094470542,0.5030148915130706
2013-01-25 13:00:01,-20.2535,155.7856,3.0,304,6.7,9.1,2013-01-25 13:00:01,2013-01-25 14:00:01,155.7856,-20.2535,155.7719,-20.2642,3600.0,1857.9147962872057,0.5160874434131127
2013-01-25 14:00:01,-20.2642,155.7719,2.9,304,6.4,9.1,2013-01-25 14:00:01,2013-01-25 15:00:01,155.7719,-20.2642,155.7591,-20.2745,3600.0,1757.365936285104,0.48815720452364
2013-01-25 15:00:01,-20.2745,155.7591,3.1,300,6.5,9.1,2013-01-25 15:00:01,2013-01-25 16:00:01,155.7591,-20.2745,155.7467,-20.2841,3600.0,1675.5256787138715,0.46542379964274205
2013-01-25 16:00:01,-20.2841,155.7467,3.0,55,6.4,6.1,2013-01-25 16:00:01,2013-01-25 17:00:01,155.7467,-20.2841,155.7343,-20.294,3600.0,1696.7256809404512,0.4713126891501253
2013-01-25 17:00:01,-20.294,155.7343,2.9,305,6.2,8.5,2013-01-25 17:00:01,2013-01-25 18:00:01,155.7343,-20.294,155.7205,-20.3051,3600.0,1894.1137625015792,0.5261427118059943
2013-01-25 18:00:01,-20.3051,155.7205,2.9,304,6.7,8.5,2013-01-25 18:00:01,2013-01-25 19:00:01,155.7205,-20.3051,155.705,-20.3172,3600.0,2101.194966682697,0.5836652685229714
2013-01-26 02:00:01,-20.4107,155.5868,3.0,310,6.7,8.5,2013-01-26 02:00:01,2013-01-26 03:00:01,155.5868,-20.4107,155.5728,-20.4217,3600.0,1902.1216557677515,0.5283671266021532
2013-01-26 03:00:01,-20.4217,155.5728,3.0,293,6.6,9.1,2013-01-26 03:00:01,2013-01-26 04:00:01,155.5728,-20.4217,155.5575,-20.4338,3600.0,2084.236962432179,0.5789547117867164
2013-01-26 22:00:01,-20.704,155.2161,2.5,42,5.8,7.1,2013-01-26 22:00:01,2013-01-26 23:00:01,155.2161,-20.704,155.2022,-20.7151,3600.0,1899.1690225246468,0.5275469507012908
2013-01-26 23:00:01,-20.7151,155.2022,2.8,13,5.7,8.0,2013-01-26 23:00:01,2013-01-27 00:00:01,155.2022,-20.7151,155.1937,-20.7217,3600.0,1147.9806673165283,0.31888351869903564
2013-01-27 06:00:01,-20.8413,155.188,2.2,85,5.7,6.4,2013-01-27 06:00:01,2013-01-27 07:00:01,155.188,-20.8413,155.1897,-20.8598,3600.0,2055.856330184669,0.5710712028290746
2013-01-27 07:00:01,-20.8598,155.1897,2.4,60,6.1,6.1,2013-01-27 07:00:01,2013-01-27 08:00:01,155.1897,-20.8598,155.1883,-20.8745,3600.0,1634.0225638028078,0.45389515661189106
2013-01-27 08:00:01,-20.8745,155.1883,2.2,330,5.6,8.5,2013-01-27 08:00:01,2013-01-27 09:00:01,155.1883,-20.8745,155.1881,-20.888,3600.0,1494.80395339294,0.4152233203869278
2013-01-27 09:00:01,-20.888,155.1881,2.1,302,5.5,8.0,2013-01-27 09:00:01,2013-01-27 10:00:01,155.1881,-20.888,155.186,-20.8989,3600.0,1226.4201867171964,0.3406722740881101
2013-01-27 10:00:01,-20.8989,155.186,2.3,281,5.8,8.0,2013-01-27 10:00:01,2013-01-27 11:00:01,155.186,-20.8989,155.1807,-20.9091,3600.0,1256.7246377370268,0.3490901771491741
2013-01-27 11:00:01,-20.9091,155.1807,2.3,290,6.1,7.5,2013-01-27 11:00:01,2013-01-27 12:00:01,155.1807,-20.9091,155.1718,-20.9192,3600.0,1451.7800491603323,0.4032722358778701
2013-01-27 12:00:01,-20.9192,155.1718,2.5,310,6.0,7.1,2013-01-27 12:00:01,2013-01-27 13:00:01,155.1718,-20.9192,155.1592,-20.9301,3600.0,1781.6478660659939,0.4949021850183316
2013-01-27 13:00:01,-20.9301,155.1592,2.2,253,5.7,8.0,2013-01-27 13:00:01,2013-01-27 14:00:01,155.1592,-20.9301,155.1464,-20.9432,3600.0,1968.8032986308267,0.5468898051752297
2013-01-27 14:00:01,-20.9432,155.1464,2.3,298,5.5,7.5,2013-01-27 14:00:01,2013-01-27 15:00:01,155.1464,-20.9432,155.1343,-20.9575,3600.0,2022.4681668034768,0.5617967130009658
2013-01-27 15:00:01,-20.9575,155.1343,2.2,279,6.3,8.0,2013-01-27 15:00:01,2013-01-27 16:00:01,155.1343,-20.9575,155.1225,-20.9709,3600.0,1925.345353629077,0.5348181537858547
2013-01-27 16:00:01,-20.9709,155.1225,2.2,301,6.0,8.0,2013-01-27 16:00:01,2013-01-27 17:00:01,155.1225,-20.9709,155.1111,-20.9776,3600.0,1398.4273268188092,0.388452035227447
2013-01-27 17:00:01,-20.9776,155.1111,2.3,291,5.7,8.0,2013-01-27 17:00:01,2013-01-27 18:00:01,155.1111,-20.9776,155.1015,-20.9828,3600.0,1152.3713512114327,0.3201031531142869
