t1,t2,y1,x1,y2,x2, Wave Height(meters),delta_t(sec),delta_d(m),avg_speed(m/s)
2012-11-19 20:00:01,2012-11-19 21:00:01,-18.5779,173.762,-18.5738,173.7467,1.8,3600,1677.55550984552,0.465987641623756
2012-11-19 21:00:01,2012-11-19 22:00:01,-18.5738,173.7467,-18.5719,173.732,1.8,3600,1565.88580057958,0.434968277938771
2012-11-19 22:00:01,2012-11-19 23:00:01,-18.5719,173.732,-18.5741,173.7179,1.8,3600,1508.15204132798,0.418931122591106
2012-11-20 12:00:01,2012-11-20 13:00:01,-18.5664,173.5252,-18.5737,173.5098,1.65,3600,1815.35552083916,0.504265422455322
2012-11-21 14:00:01,2012-11-21 15:00:01,-18.6384,173.4261,-18.6268,173.4191,1.5,3600,1481.28220184347,0.411467278289854
2012-11-21 17:00:01,2012-11-21 18:00:01,-18.6094,173.411,-18.5959,173.4064,1.75,3600,1571.16613556773,0.436435037657703
2012-11-21 19:00:01,2012-11-21 20:00:01,-18.5793,173.4004,-18.5653,173.3938,1.8,3600,1699.02445573969,0.471951237705469
2012-11-21 20:00:01,2012-11-21 21:00:01,-18.5653,173.3938,-18.5511,173.388,1.75,3600,1686.80280457751,0.468556334604863
2012-11-22 10:00:01,2012-11-22 11:00:01,-18.4872,173.1439,-18.4932,173.1299,2,3600,1620.82359654463,0.450228776817954
2012-11-23 10:00:01,2012-11-23 11:00:01,-18.5424,173.0451,-18.5375,173.0324,1.9,3600,1446.37902512485,0.40177195142357
2012-11-23 11:00:01,2012-11-23 12:00:01,-18.5375,173.0324,-18.5336,173.0183,2,3600,1550.01184009735,0.430558844471486
2012-11-23 12:00:01,2012-11-23 13:00:01,-18.5336,173.0183,-18.5318,173.0044,2,3600,1481.05794301288,0.411404984170244
2012-11-24 16:00:01,2012-11-24 17:00:01,-18.6087,172.8251,-18.6048,172.8122,1.75,3600,1428.22567100707,0.396729353057519
2012-11-24 17:00:01,2012-11-24 18:00:01,-18.6048,172.8122,-18.6005,172.7965,1.8,3600,1723.97191279357,0.478881086887103
2012-11-24 18:00:01,2012-11-24 19:00:01,-18.6005,172.7965,-18.5959,172.7805,1.8,3600,1763.76497157675,0.489934714326875
2012-11-24 19:00:01,2012-11-24 20:00:01,-18.5959,172.7805,-18.5919,172.7651,1.7,3600,1684.61245776183,0.467947904933842
2012-11-24 20:00:01,2012-11-24 21:00:01,-18.5919,172.7651,-18.5854,172.7499,1.7,3600,1758.26835022933,0.488407875063704
2012-11-24 22:00:01,2012-11-24 23:00:01,-18.5776,172.7337,-18.5716,172.7179,1.85,3600,1795.16028407178,0.498655634464383
2012-11-25 01:00:01,2012-11-25 02:00:01,-18.5587,172.6835,-18.556,172.6669,1.75,3600,1777.71751871808,0.493810421866134
2012-11-25 02:00:01,2012-11-25 03:00:01,-18.556,172.6669,-18.5556,172.65,1.75,3600,1784.65264655093,0.495736846264147
2012-11-25 03:00:01,2012-11-25 04:00:01,-18.5556,172.65,-18.5582,172.6339,1.7,3600,1723.82991077276,0.478841641881323
2012-11-25 04:00:01,2012-11-25 05:00:01,-18.5582,172.6339,-18.5637,172.62,1.7,3600,1588.6283318746,0.441285647742945
2012-11-25 05:00:01,2012-11-25 06:00:01,-18.5637,172.62,-18.5705,172.6062,1.7,3600,1639.70199205232,0.455472775570089
2012-11-25 06:00:01,2012-11-25 07:00:01,-18.5705,172.6062,-18.5772,172.5933,1.75,3600,1550.53766595896,0.430704907210821
2012-11-25 07:00:01,2012-11-25 08:00:01,-18.5772,172.5933,-18.5829,172.5805,1.8,3600,1491.13372918993,0.41420381366387
2012-11-25 13:00:01,2012-11-25 14:00:01,-18.6077,172.5257,-18.617,172.516,1.75,3600,1451.74380429582,0.403262167859951
2012-11-25 14:00:01,2012-11-25 15:00:01,-18.617,172.516,-18.6291,172.5065,1.85,3600,1672.9596867736,0.464711024103779
2012-11-25 15:00:01,2012-11-25 16:00:01,-18.6291,172.5065,-18.6406,172.4989,1.9,3600,1504.46632092249,0.417907311367358
2012-11-25 16:00:01,2012-11-25 17:00:01,-18.6406,172.4989,-18.6528,172.4915,1.95,3600,1559.86947667361,0.433297076853781
2012-11-25 23:00:01,2012-11-26 00:00:01,-18.6691,172.4284,-18.6674,172.4145,2.15,3600,1478.4583808595,0.410682883572082
2012-11-26 00:00:01,2012-11-26 01:00:01,-18.6674,172.4145,-18.6655,172.3995,2.1,3600,1596.41370148086,0.44344825041135
2012-11-26 02:00:01,2012-11-26 03:00:01,-18.6641,172.3863,-18.6626,172.3728,2.35,3600,1433.92100199154,0.398311389442095
2012-11-26 03:00:01,2012-11-26 04:00:01,-18.6626,172.3728,-18.6609,172.3583,2.35,3600,1541.32182583803,0.428144951621676
2012-11-26 05:00:01,2012-11-26 06:00:01,-18.6593,172.3452,-18.6577,172.3315,2.4,3600,1456.22697473123,0.404507492980897
2012-11-26 06:00:01,2012-11-26 07:00:01,-18.6577,172.3315,-18.6561,172.3173,2.4,3600,1508.61545663284,0.419059849064678
2012-11-26 07:00:01,2012-11-26 08:00:01,-18.6561,172.3173,-18.6545,172.3036,2.4,3600,1456.25385968008,0.404514961022244
2012-11-26 14:00:01,2012-11-26 15:00:01,-18.6456,172.2271,-18.6439,172.2121,2.35,3600,1593.848134857,0.442735593015834
2012-11-26 20:00:01,2012-11-26 21:00:01,-18.6331,172.1202,-18.6313,172.1043,2.35,3600,1689.57521292839,0.469326448035665
2012-11-26 21:00:01,2012-11-26 22:00:01,-18.6313,172.1043,-18.6295,172.0886,2.35,3600,1668.63739109955,0.463510386416542
2012-11-26 22:00:01,2012-11-26 23:00:01,-18.6295,172.0886,-18.6276,172.0727,2.3,3600,1690.95171643096,0.46970881011971
2012-11-26 23:00:01,2012-11-27 00:00:01,-18.6276,172.0727,-18.6256,172.0557,2.25,3600,1807.52648699125,0.502090690830903
2012-11-27 02:00:01,2012-11-27 03:00:01,-18.6214,172.0189,-18.6195,172.0017,2.2,3600,1827.23209674002,0.507564471316672
2012-11-27 03:00:01,2012-11-27 04:00:01,-18.6195,172.0017,-18.6176,171.986,2.25,3600,1670.10901512028,0.463919170866745
2012-11-27 04:00:01,2012-11-27 05:00:01,-18.6176,171.986,-18.616,171.9724,2.3,3600,1446.1027659748,0.401695212770779
2012-11-28 01:00:01,2012-11-28 02:00:01,-18.6023,171.8535,-18.6007,171.8394,1.8,3600,1498.61688158149,0.41628246710597
2012-11-28 02:00:01,2012-11-28 03:00:01,-18.6007,171.8394,-18.5988,171.8236,1.85,3600,1680.76012542962,0.46687781261934
2012-11-28 03:00:01,2012-11-28 04:00:01,-18.5988,171.8236,-18.597,171.8086,1.95,3600,1595.62276665476,0.443228546292988
2012-11-28 04:00:01,2012-11-28 05:00:01,-18.597,171.8086,-18.5953,171.794,1.95,3600,1552.38026158219,0.431216739328386
2012-11-28 05:00:01,2012-11-28 06:00:01,-18.5953,171.794,-18.5934,171.778,1.95,3600,1701.75733032864,0.472710369535734
2012-11-28 06:00:01,2012-11-28 07:00:01,-18.5934,171.778,-18.5915,171.7616,1.9,3600,1743.67836974816,0.484355102707821
2012-11-28 07:00:01,2012-11-28 08:00:01,-18.5915,171.7616,-18.5896,171.7448,1.9,3600,1785.61522878768,0.496004230218799
2012-11-28 23:00:01,2012-11-29 00:00:01,-18.5547,171.4446,-18.5527,171.4278,1.6,3600,1787.33055752205,0.496480710422791
2012-11-29 00:00:01,2012-11-29 01:00:01,-18.5527,171.4278,-18.551,171.4127,1.6,3600,1605.18429215911,0.445884525599753
2012-11-29 01:00:01,2012-11-29 02:00:01,-18.551,171.4127,-18.5493,171.3985,1.6,3600,1510.88153767948,0.419689316022078
2012-11-29 02:00:01,2012-11-29 03:00:01,-18.5493,171.3985,-18.5478,171.3851,1.55,3600,1424.38377204063,0.395662158900175
2012-11-29 09:00:01,2012-11-29 10:00:01,-18.5404,171.3213,-18.5388,171.3078,1.65,3600,1436.26610025717,0.398962805626992
2012-11-29 10:00:01,2012-11-29 11:00:01,-18.5388,171.3078,-18.537,171.293,1.7,3600,1575.22341516722,0.437562059768674
2012-11-29 11:00:01,2012-11-29 12:00:01,-18.537,171.293,-18.5355,171.2787,1.7,3600,1518.89928225494,0.42191646729304
2012-11-29 17:00:01,2012-11-29 18:00:01,-18.5288,171.2218,-18.5271,171.2078,1.55,3600,1490.1232214439,0.413923117067749
2012-11-29 18:00:01,2012-11-29 19:00:01,-18.5271,171.2078,-18.5255,171.1933,1.65,3600,1541.21120796181,0.428114224433835
2012-11-29 19:00:01,2012-11-29 20:00:01,-18.5255,171.1933,-18.5238,171.179,1.7,3600,1521.5792621855,0.422660906162638
2012-11-29 20:00:01,2012-11-29 21:00:01,-18.5238,171.179,-18.522,171.1631,1.75,3600,1690.63708159511,0.469621411554197
2012-11-30 02:00:01,2012-11-30 03:00:01,-18.5104,171.0629,-18.5085,171.0467,1.55,3600,1723.54521640095,0.478762560111374
2012-11-30 03:00:01,2012-11-30 04:00:01,-18.5085,171.0467,-18.507,171.0332,1.6,3600,1435.20537780819,0.398668160502276
2012-11-30 10:00:01,2012-11-30 11:00:01,-18.5386,171.0006,-18.5505,170.9885,1.7,3600,1834.89602969722,0.509693341582561
2012-11-30 17:00:01,2012-11-30 18:00:01,-18.5789,170.8789,-18.583,170.864,2.15,3600,1636.90244538092,0.454695123716923
2012-11-30 18:00:01,2012-11-30 19:00:01,-18.583,170.864,-18.5886,170.8507,2.25,3600,1534.5684657239,0.426269018256639
2012-11-30 19:00:01,2012-11-30 20:00:01,-18.5886,170.8507,-18.5938,170.8368,2.25,3600,1575.96166609868,0.437767129471856
2012-11-30 20:00:01,2012-11-30 21:00:01,-18.5938,170.8368,-18.5978,170.8235,2.2,3600,1471.89860165535,0.408860722682041
2012-11-30 21:00:01,2012-11-30 22:00:01,-18.5978,170.8235,-18.6007,170.8101,2.15,3600,1450.22658478095,0.402840717994708
2012-11-30 22:00:01,2012-11-30 23:00:01,-18.6007,170.8101,-18.6039,170.7967,2.05,3600,1457.91171726394,0.404975477017763
2012-11-30 23:00:01,2012-12-01 00:00:01,-18.6039,170.7967,-18.6069,170.7833,2.05,3600,1452.66724972542,0.403518680479284
2012-12-01 00:00:01,2012-12-01 01:00:01,-18.6069,170.7833,-18.6107,170.7704,2.2,3600,1424.90366215002,0.395806572819449
2012-12-01 01:00:01,2012-12-01 02:00:01,-18.6107,170.7704,-18.615,170.7573,2.2,3600,1462.1203794965,0.40614454986014
2012-12-01 02:00:01,2012-12-01 03:00:01,-18.615,170.7573,-18.6197,170.7447,2.15,3600,1427.82909808589,0.396619193912748
2012-12-01 04:00:01,2012-12-01 05:00:01,-18.6254,170.7344,-18.6328,170.722,2.05,3600,1543.71083340715,0.42880856483532
2012-12-01 05:00:01,2012-12-01 06:00:01,-18.6328,170.722,-18.6376,170.7082,2.05,3600,1550.06537744103,0.430573715955842
2012-12-01 09:00:01,2012-12-01 10:00:01,-18.6602,170.6572,-18.67,170.6446,2.1,3600,1715.73176130755,0.476592155918764
2012-12-02 16:00:01,2012-12-02 17:00:01,-18.7388,170.3988,-18.7345,170.3849,1.7,3600,1541.18284102827,0.428106344730075
2012-12-02 17:00:01,2012-12-02 18:00:01,-18.7345,170.3849,-18.7301,170.3702,1.85,3600,1624.95445607992,0.451376237799977
2012-12-02 18:00:01,2012-12-02 19:00:01,-18.7301,170.3702,-18.726,170.3567,1.95,3600,1494.31548908497,0.415087635856935
2012-12-03 05:00:01,2012-12-03 06:00:01,-18.7294,170.2776,-18.7316,170.2639,1.75,3600,1465.18489831843,0.406995805088451
2012-12-03 06:00:01,2012-12-03 07:00:01,-18.7316,170.2639,-18.7344,170.2475,1.8,3600,1757.07446859532,0.488076241276479
2012-12-03 07:00:01,2012-12-03 08:00:01,-18.7344,170.2475,-18.7374,170.2314,1.8,3600,1730.02587489785,0.480562743027182
2012-12-03 09:00:01,2012-12-03 10:00:01,-18.7416,170.2145,-18.7462,170.2011,1.65,3600,1501.9935803371,0.417220438982526
2012-12-03 17:00:01,2012-12-03 18:00:01,-18.7317,170.1445,-18.7237,170.1335,1.35,3600,1459.42517226289,0.405395881184136
2012-12-03 18:00:01,2012-12-03 19:00:01,-18.7237,170.1335,-18.7183,170.1183,1.4,3600,1710.89340965382,0.475248169348283
2012-12-03 19:00:01,2012-12-03 20:00:01,-18.7183,170.1183,-18.7134,170.1045,1.45,3600,1553.25056610786,0.431458490585516
2012-12-03 20:00:01,2012-12-03 21:00:01,-18.7134,170.1045,-18.7085,170.0908,1.4,3600,1543.41076782972,0.428725213286033
2012-12-03 22:00:01,2012-12-03 23:00:01,-18.704,170.0782,-18.6991,170.064,1.4,3600,1592.96890648661,0.442491362912948
2012-12-03 23:00:01,2012-12-04 00:00:01,-18.6991,170.064,-18.6939,170.0495,1.35,3600,1634.19820045593,0.45394394457109
2012-12-04 09:00:01,2012-12-04 10:00:01,-18.6827,169.9565,-18.6782,169.941,1.2,3600,1709.29980108816,0.474805500302266
2012-12-04 17:00:01,2012-12-04 18:00:01,-18.6533,169.8267,-18.6432,169.8136,1.2,3600,1777.71699176077,0.493810275489103
2012-12-05 02:00:01,2012-12-05 03:00:01,-18.555,169.685,-18.5483,169.6691,1.05,3600,1835.0991366397,0.509749760177694
2012-12-05 03:00:01,2012-12-05 04:00:01,-18.5483,169.6691,-18.5394,169.6547,1.05,3600,1811.55226464606,0.503208962401682
2012-12-05 04:00:01,2012-12-05 05:00:01,-18.5394,169.6547,-18.5311,169.6427,1.05,3600,1564.99879765653,0.434721888237925
2012-12-05 05:00:01,2012-12-05 06:00:01,-18.5311,169.6427,-18.5213,169.6311,1.05,3600,1636.08522452841,0.454468117924557
2012-12-06 00:00:01,2012-12-06 01:00:01,-18.3987,169.4237,-18.3978,169.4096,1.05,3600,1493.19893543463,0.414777482065175
2012-12-06 05:00:01,2012-12-06 06:00:01,-18.3774,169.3249,-18.3737,169.3097,1.15,3600,1657.6976763129,0.460471576753583
2012-12-07 09:00:01,2012-12-07 10:00:01,-18.2621,168.8544,-18.2583,168.839,1.45,3600,1681.96467403629,0.467212409454524
2012-12-07 10:00:01,2012-12-07 11:00:01,-18.2583,168.839,-18.2547,168.824,1.35,3600,1635.54212484115,0.454317256900318
2012-12-07 11:00:01,2012-12-07 12:00:01,-18.2547,168.824,-18.2511,168.8088,1.35,3600,1656.09513829297,0.460026427303604
2012-12-07 12:00:01,2012-12-07 13:00:01,-18.2511,168.8088,-18.2472,168.7933,1.4,3600,1695.09066312878,0.470858517535772
2012-12-07 13:00:01,2012-12-07 14:00:01,-18.2472,168.7933,-18.2446,168.7767,1.4,3600,1778.99999615454,0.494166665598482
2012-12-07 14:00:01,2012-12-07 15:00:01,-18.2446,168.7767,-18.2426,168.7621,1.35,3600,1559.86316680027,0.433295324111185
2012-12-07 15:00:01,2012-12-07 16:00:01,-18.2426,168.7621,-18.2406,168.7465,1.35,3600,1664.63775472313,0.462399376311982
2012-12-07 16:00:01,2012-12-07 17:00:01,-18.2406,168.7465,-18.2389,168.7322,1.55,3600,1524.0414912056,0.423344858668221
2012-12-08 07:00:01,2012-12-08 08:00:01,-18.2055,168.4753,-18.2038,168.4612,2.2,3600,1503.34992515006,0.417597201430572
2012-12-08 09:00:01,2012-12-08 10:00:01,-18.2014,168.4438,-18.1993,168.4276,2.2,3600,1729.40365105699,0.480389903071387
2012-12-08 11:00:01,2012-12-08 12:00:01,-18.197,168.4098,-18.1949,168.3935,2.3,3600,1739.92959459061,0.48331377627517
2012-12-09 14:00:01,2012-12-09 15:00:01,-18.145,168.0082,-18.1432,167.9938,1.95,3600,1536.75709617029,0.426876971158413
2012-12-09 15:00:01,2012-12-09 16:00:01,-18.1432,167.9938,-18.1413,167.9795,1.95,3600,1527.76508190311,0.424379189417529
2012-12-09 16:00:01,2012-12-09 17:00:01,-18.1413,167.9795,-18.1393,167.9641,1.9,3600,1644.60798027969,0.456835550077692
2012-12-09 17:00:01,2012-12-09 18:00:01,-18.1393,167.9641,-18.1371,167.9476,1.9,3600,1762.963051968,0.489711958880001
2012-12-09 18:00:01,2012-12-09 19:00:01,-18.1371,167.9476,-18.1349,167.9305,1.8,3600,1825.89128203403,0.507192022787231
2012-12-09 19:00:01,2012-12-09 20:00:01,-18.1349,167.9305,-18.1328,167.9138,1.7,3600,1782.49327867143,0.495137021853175
2012-12-09 23:00:01,2012-12-10 00:00:01,-18.1246,167.8503,-18.1223,167.8335,1.6,3600,1796.09361634705,0.498914893429735
2012-12-10 05:00:01,2012-12-10 06:00:01,-18.1333,167.7879,-18.1397,167.7744,1.85,3600,1594.58959168037,0.442941553244547
2012-12-10 06:00:01,2012-12-10 07:00:01,-18.1397,167.7744,-18.1411,167.7601,2.05,3600,1521.15119369193,0.42254199824776
2012-12-10 07:00:01,2012-12-10 08:00:01,-18.1411,167.7601,-18.1391,167.7457,2,3600,1539.81762281147,0.42772711744763
2012-12-10 12:00:01,2012-12-10 13:00:01,-18.133,167.7002,-18.131,167.6856,1.8,3600,1560.83532014642,0.433565366707338
2012-12-10 13:00:01,2012-12-10 14:00:01,-18.131,167.6856,-18.129,167.6708,1.7,3600,1581.80702230063,0.439390839527951
2012-12-10 16:00:01,2012-12-10 17:00:01,-18.1256,167.6458,-18.1238,167.6323,1.75,3600,1442.5327885211,0.400703552366972
2012-12-10 17:00:01,2012-12-10 18:00:01,-18.1238,167.6323,-18.1219,167.6184,1.75,3600,1486.01195328039,0.412781098133441
2012-12-10 18:00:01,2012-12-10 19:00:01,-18.1219,167.6184,-18.1199,167.6042,1.75,3600,1519.03838230664,0.421955106196289
2012-12-10 19:00:01,2012-12-10 20:00:01,-18.1199,167.6042,-18.118,167.5897,1.8,3600,1548.93145466192,0.430258737406088
2012-12-11 00:00:01,2012-12-11 01:00:01,-18.1076,167.5123,-18.1054,167.4959,1.65,3600,1752.79210778577,0.486886696607159
2012-12-11 01:00:01,2012-12-11 02:00:01,-18.1054,167.4959,-18.1033,167.4809,1.7,3600,1604.56161273252,0.445711559092368
2012-12-11 02:00:01,2012-12-11 03:00:01,-18.1033,167.4809,-18.1013,167.4665,1.75,3600,1540.14114661274,0.427816985170204
2012-12-11 03:00:01,2012-12-11 04:00:01,-18.1013,167.4665,-18.0992,167.4511,1.85,3600,1646.50100342046,0.457361389839017
2012-12-11 04:00:01,2012-12-11 05:00:01,-18.0992,167.4511,-18.0971,167.4351,1.85,3600,1709.41549979373,0.474837638831591
2012-12-11 05:00:01,2012-12-11 06:00:01,-18.0971,167.4351,-18.0953,167.421,1.7,3600,1505.68711045422,0.418246419570617
2012-12-11 11:00:01,2012-12-11 12:00:01,-18.088,167.3661,-18.0856,167.3503,1.8,3600,1693.44184288861,0.470400511913503
2012-12-11 19:00:01,2012-12-11 20:00:01,-18.0628,167.1804,-18.0604,167.1637,1.55,3600,1787.84201408983,0.49662278169162
2012-12-11 20:00:01,2012-12-11 21:00:01,-18.0604,167.1637,-18.0582,167.1469,1.55,3600,1795.19862246857,0.498666284019048
2012-12-11 21:00:01,2012-12-11 22:00:01,-18.0582,167.1469,-18.0558,167.1302,1.4,3600,1787.88748795843,0.496635413321786
2012-12-11 22:00:01,2012-12-11 23:00:01,-18.0558,167.1302,-18.0537,167.1139,1.35,3600,1741.29991026654,0.483694419518484
2012-12-11 23:00:01,2012-12-12 00:00:01,-18.0537,167.1139,-18.0517,167.0987,1.4,3600,1624.43012291838,0.451230589699549
2012-12-12 00:00:01,2012-12-12 01:00:01,-18.0517,167.0987,-18.0498,167.085,1.35,3600,1465.64778976045,0.407124386044569
2012-12-12 19:00:01,2012-12-12 20:00:01,-18.0233,166.9244,-18.0203,166.9082,1.25,3600,1747.28926675259,0.485358129653496
2012-12-12 20:00:01,2012-12-12 21:00:01,-18.0203,166.9082,-18.0174,166.8923,1.2,3600,1714.03158122595,0.476119883673874
2012-12-12 21:00:01,2012-12-12 22:00:01,-18.0174,166.8923,-18.0147,166.8755,1.25,3600,1803.96694482548,0.501101929118189
2012-12-12 22:00:01,2012-12-12 23:00:01,-18.0147,166.8755,-18.012,166.861,1.3,3600,1564.31598967399,0.434532219353887
2012-12-13 06:00:01,2012-12-13 07:00:01,-17.9817,166.8035,-17.9754,166.7899,1.2,3600,1600.37310199925,0.44454808388868
2012-12-13 07:00:01,2012-12-13 08:00:01,-17.9754,166.7899,-17.9699,166.7775,1.15,3600,1447.63521688863,0.402120893580174
2012-12-13 08:00:01,2012-12-13 09:00:01,-17.9699,166.7775,-17.9658,166.7644,1.15,3600,1459.92305788281,0.405534182745224
2012-12-13 09:00:01,2012-12-13 10:00:01,-17.9658,166.7644,-17.9626,166.75,1.15,3600,1565.9183360601,0.43497731557225
2012-12-13 10:00:01,2012-12-13 11:00:01,-17.9626,166.75,-17.9614,166.736,1.15,3600,1488.92260811341,0.413589613364837
2012-12-13 19:00:01,2012-12-13 20:00:01,-17.953,166.6742,-17.9508,166.6585,1.1,3600,1680.8884893192,0.466913469255332
2012-12-13 20:00:01,2012-12-13 21:00:01,-17.9508,166.6585,-17.9489,166.6428,1.1,3600,1676.41948805772,0.465672080016033
2012-12-14 09:00:01,2012-12-14 10:00:01,-17.9391,166.5651,-17.9373,166.5498,1.05,3600,1633.1069526428,0.453640820178556
2012-12-16 08:00:01,2012-12-16 09:00:01,-17.8868,166.2836,-17.8852,166.27,0.95,3600,1452.06913388642,0.403352537190673
2012-12-16 09:00:01,2012-12-16 10:00:01,-17.8852,166.27,-17.8834,166.2554,1.05,3600,1559.9913406178,0.433330927949389
2012-12-16 10:00:01,2012-12-16 11:00:01,-17.8834,166.2554,-17.8818,166.2412,1.1,3600,1515.22649913709,0.420896249760303
2012-12-17 07:00:01,2012-12-17 08:00:01,-17.8351,166.1272,-17.8339,166.1121,1.15,3600,1606.15106327072,0.446153073130756
2012-12-17 08:00:01,2012-12-17 09:00:01,-17.8339,166.1121,-17.8322,166.0956,1.15,3600,1759.16024864919,0.488655624624774
2012-12-17 09:00:01,2012-12-17 10:00:01,-17.8322,166.0956,-17.8306,166.0806,1.2,3600,1599.90809368144,0.444418914911512
2012-12-18 15:00:01,2012-12-18 16:00:01,-17.7716,165.9565,-17.7593,165.9638,1.45,3600,1566.04620862435,0.435012835728987
2012-12-19 04:00:01,2012-12-19 05:00:01,-17.7009,165.9428,-17.6869,165.9451,1.85,3600,1568.5706375459,0.435714065984972
2012-12-19 09:00:01,2012-12-19 10:00:01,-17.6778,165.9172,-17.677,165.9029,1.4,3600,1519.75254415217,0.422153484486714
2012-12-19 21:00:01,2012-12-19 22:00:01,-17.6788,165.8305,-17.6777,165.8171,1.85,3600,1426.88137561329,0.396355937670359
2012-12-20 05:00:01,2012-12-20 06:00:01,-17.6726,165.7474,-17.6717,165.7336,1.55,3600,1467.55002369654,0.407652784360151
2012-12-20 06:00:01,2012-12-20 07:00:01,-17.6717,165.7336,-17.6705,165.7168,1.55,3600,1787.41396218681,0.496503878385224
2012-12-20 15:00:01,2012-12-20 16:00:01,-17.6635,165.6207,-17.6624,165.6064,1.75,3600,1522.16869063799,0.422824636288331
2012-12-20 16:00:01,2012-12-20 17:00:01,-17.6624,165.6064,-17.6615,165.5927,1.8,3600,1457.04649479324,0.404735137442566
2012-12-20 18:00:01,2012-12-20 19:00:01,-17.6606,165.5807,-17.6595,165.5669,1.6,3600,1469.31596783888,0.40814332439969
2012-12-21 01:00:01,2012-12-21 02:00:01,-17.6545,165.4958,-17.6533,165.48,1.55,3600,1681.78492145691,0.467162478182474
2012-12-21 02:00:01,2012-12-21 03:00:01,-17.6533,165.48,-17.6521,165.4638,1.6,3600,1724.11084063341,0.478919677953725
2012-12-21 05:00:01,2012-12-21 06:00:01,-17.6494,165.4264,-17.6481,165.4099,1.65,3600,1756.76092995558,0.487989147209883
2012-12-21 06:00:01,2012-12-21 07:00:01,-17.6481,165.4099,-17.647,165.3943,1.8,3600,1659.83948159265,0.461066522664625
2012-12-21 13:00:01,2012-12-21 14:00:01,-17.6421,165.3268,-17.641,165.3102,1.8,3600,1765.74236829007,0.490483991191686
2012-12-21 18:00:01,2012-12-21 19:00:01,-17.6356,165.2357,-17.6344,165.2202,1.75,3600,1650.22430226532,0.458395639518144
2012-12-21 22:00:01,2012-12-21 23:00:01,-17.6319,165.1854,-17.6309,165.1718,1.9,3600,1447.507843796,0.402085512165556
2012-12-21 23:00:01,2012-12-22 00:00:01,-17.6309,165.1718,-17.6298,165.1564,2,3600,1638.82930673105,0.455230362980847
2012-12-22 00:00:01,2012-12-22 01:00:01,-17.6298,165.1564,-17.6286,165.1395,1.95,3600,1798.40832131254,0.49955786703126
2012-12-22 09:00:01,2012-12-22 10:00:01,-17.6173,164.9837,-17.616,164.9665,1.95,3600,1831.12239637848,0.508645110105132
2012-12-22 10:00:01,2012-12-22 11:00:01,-17.616,164.9665,-17.6149,164.9514,2.05,3600,1607.21316749437,0.446448102081771
2012-12-22 11:00:01,2012-12-22 12:00:01,-17.6149,164.9514,-17.6138,164.9352,2.15,3600,1723.65620466627,0.478793390185076
2012-12-22 13:00:01,2012-12-22 14:00:01,-17.6123,164.9165,-17.6113,164.9019,2.15,3600,1553.50810708602,0.431530029746116
2012-12-22 18:00:01,2012-12-22 19:00:01,-17.6077,164.8528,-17.6066,164.8361,2.05,3600,1776.6641260508,0.49351781279189
2012-12-22 23:00:01,2012-12-23 00:00:01,-17.6012,164.7631,-17.5999,164.746,1.95,3600,1820.70261093721,0.505750725260336
2012-12-23 03:00:01,2012-12-23 04:00:01,-17.5958,164.6877,-17.5946,164.6709,1.75,3600,1788.15795150528,0.4967105420848
2012-12-23 12:00:01,2012-12-23 13:00:01,-17.5835,164.5171,-17.5822,164.5011,1.85,3600,1704.50247869502,0.473472910748616
2012-12-23 13:00:01,2012-12-23 14:00:01,-17.5822,164.5011,-17.5812,164.4862,1.75,3600,1585.53035456274,0.440425098489649
2012-12-24 00:00:01,2012-12-24 01:00:01,-17.5637,164.3817,-17.5626,164.367,1.55,3600,1565.33294463641,0.434814706843447
2012-12-24 01:00:01,2012-12-24 02:00:01,-17.5626,164.367,-17.5615,164.3499,1.55,3600,1819.47048213236,0.50540846725899
2012-12-24 09:00:01,2012-12-24 10:00:01,-17.5522,164.2115,-17.5511,164.196,1.8,3600,1650.12263433752,0.45836739842709
2012-12-24 10:00:01,2012-12-24 11:00:01,-17.5511,164.196,-17.5503,164.1824,1.8,3600,1446.62330208883,0.401839806135787
2012-12-24 11:00:01,2012-12-24 12:00:01,-17.5503,164.1824,-17.5492,164.1667,1.8,3600,1671.31670509488,0.464254640304133
2012-12-24 12:00:01,2012-12-24 13:00:01,-17.5492,164.1667,-17.5481,164.1499,1.7,3600,1787.82497705576,0.496618049182154
2012-12-24 13:00:01,2012-12-24 14:00:01,-17.5481,164.1499,-17.547,164.1327,1.5,3600,1830.20813270514,0.508391147973651
2012-12-24 18:00:01,2012-12-24 19:00:01,-17.5464,164.0967,-17.5555,164.0849,1.4,3600,1607.43857152555,0.446510714312652
2012-12-24 19:00:01,2012-12-24 20:00:01,-17.5555,164.0849,-17.563,164.0732,1.45,3600,1493.95312720605,0.414986979779459
2012-12-25 09:00:01,2012-12-25 10:00:01,-17.5586,163.945,-17.5575,163.931,1.4,3600,1491.29683050869,0.414249119585746
2012-12-25 10:00:01,2012-12-25 11:00:01,-17.5575,163.931,-17.5561,163.9138,1.35,3600,1832.6238361899,0.509062176719417
2012-12-25 16:00:01,2012-12-25 17:00:01,-17.548,163.8196,-17.5466,163.8035,1.4,3600,1716.3760892038,0.476771135889944
2012-12-25 17:00:01,2012-12-25 18:00:01,-17.5466,163.8035,-17.5454,163.7881,1.4,3600,1640.44426606918,0.455678962796994
